StockCode,Description,ABC_Class,ObsolescenceRisk,AvgDailyDemand,DemandStd,DemandCV,LeadTimeDays,SafetyStock,ReorderPoint,CurrentStock,StockStatus,ExcessStock,DeficitStock,ExcessValue,DeficitValue,InventoryValue,ServiceLevelTarget,ServiceLevelAchievable,AnnualTurns,DaysOnHand,StatusColor,ActionPriority
21577,SAVE THE PLANET COTTON TOTE BAG,A,Low,8.314285714285715,20.32026364873494,2.4440179646244773,4,96,129.0,131.0,Optimal,0,0,0.0,0.0,293.01,0.99,0.991,23.2,15.8,#4ECDC4,Low
84968A,SET OF 16 VINTAGE ROSE CUTLERY,A,Medium,3.54,4.897783460738421,1.3835546499261078,4,19,33.0,57.0,Overstocked,21,0,266.62,0.0,723.67,0.97,1.0,22.7,16.1,#FF6B6B,Immediate
84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,A,Medium,4.044943820224719,11.203601401862173,2.7697792354603705,4,43,59.0,39.0,Understocked,0,20,0.0,254.19,495.67,0.97,0.843,37.9,9.6,#45B7D1,Immediate
22509,SEWING BOX RETROSPOT DESIGN ,A,Medium,2.2601626016260163,2.5473785895037326,1.1270775773703565,4,10,19.0,34.0,Overstocked,13,0,215.28,0.0,563.03,0.97,1.0,24.3,15.0,#FF6B6B,Immediate
21876,POTTERING MUG,A,Low,13.776978417266188,18.111186150036257,1.3145978458773053,4,88,143.0,99.0,Understocked,0,44,0.0,57.59,129.58,0.99,0.877,50.8,7.2,#45B7D1,Immediate
47502,POLKADOT CUTLERY 24 PCS IN TRAY,A,Low,8.01923076923077,11.342252058106578,1.4143815516104123,5,62,102.0,112.0,Optimal,0,0,0.0,0.0,1295.32,0.99,0.997,26.1,14.0,#4ECDC4,Low
21578,WOODLAND DESIGN  COTTON TOTE BAG,A,Low,9.534653465346535,10.229762797555068,1.0729034709792957,4,51,89.0,151.0,Overstocked,53,0,118.79,0.0,338.44,0.99,1.0,23.0,15.8,#FF6B6B,Immediate
22374,AIRLINE BAG VINTAGE JET SET RED,A,Medium,3.659919028340081,3.3986087531270166,0.9286021703787314,4,14,29.0,21.0,Understocked,0,8,0.0,39.38,103.38,0.97,0.805,63.6,5.7,#45B7D1,Immediate
48189,DOOR MAT FRIENDSHIP ,A,Low,4.576642335766423,4.602944434459743,1.0057470295390507,4,23,41.0,35.0,Understocked,0,6,0.0,43.18,251.89,0.99,0.954,47.7,7.6,#45B7D1,Immediate
22892,SET OF SALT AND PEPPER TOADSTOOLS,A,Low,20.341040462427745,18.430396816621194,0.9060695223857534,5,107,209.0,331.0,Overstocked,101,0,125.62,0.0,411.68,0.99,1.0,22.4,16.3,#FF6B6B,Immediate
22801,ANTIQUE GLASS PEDESTAL BOWL,A,Low,8.385714285714286,10.45000823674297,1.2461679328313593,4,51,85.0,134.0,Overstocked,40,0,150.17,0.0,503.06,0.99,1.0,22.8,16.0,#FF6B6B,Immediate
21313,GLASS HEART T-LIGHT HOLDER ,A,Low,29.98952879581152,34.21080000738391,1.1407581706372776,4,169,289.0,422.0,Overstocked,104,0,86.63,0.0,351.51,0.99,1.0,25.9,14.1,#FF6B6B,Immediate
22165,"DIAMANTE HEART SHAPED WALL MIRROR, ",A,Low,5.95,14.69032183294688,2.468961652596114,5,78,108.0,166.0,Overstocked,47,0,545.83,0.0,1927.83,0.99,1.0,13.1,27.9,#FF6B6B,Immediate
21495,SKULLS AND CROSSBONES WRAP,A,Low,38.59848484848485,22.65893921199087,0.5870421935196849,5,148,341.0,448.0,Overstocked,73,0,30.64,0.0,188.02,0.99,1.0,31.4,11.6,#FF6B6B,Immediate
21249,WOODLAND  HEIGHT CHART STICKERS ,A,Low,9.644171779141104,14.421212505997865,1.4953292865633918,4,69,108.0,95.0,Understocked,0,13,0.0,37.83,276.47,0.99,0.971,37.1,9.9,#45B7D1,Immediate
22571,ROCKING HORSE RED CHRISTMAS ,A,High,30.76923076923077,32.47783126702772,1.0555295161784009,3,88,180.0,183.0,Optimal,0,0,0.0,0.0,154.71,0.92,0.926,61.4,5.9,#4ECDC4,Low
22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,A,Medium,19.5974025974026,20.128050432601807,1.02707745746212,3,69,128.0,99.0,Understocked,0,29,0.0,84.95,290.0,0.97,0.863,72.3,5.1,#45B7D1,Immediate
22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,A,Low,19.336898395721924,35.13642959880795,1.8170664643188847,4,167,244.0,454.0,Overstocked,186,0,230.61,0.0,562.89,0.99,1.0,15.5,23.5,#FF6B6B,Immediate
15044D,RED PAPER PARASOL,A,Low,9.89102564102564,15.957028471834953,1.6132835007169493,4,76,116.0,160.0,Overstocked,32,0,93.58,0.0,467.92,0.99,1.0,22.6,16.2,#FF6B6B,Immediate
21903,MAN FLU METAL SIGN,A,Low,7.75,8.79380924748093,1.1346850641910877,4,43,74.0,81.0,Optimal,0,0,0.0,0.0,174.99,0.99,0.996,34.9,10.5,#4ECDC4,Low
84509A,SET OF 4 ENGLISH ROSE PLACEMATS,A,Low,5.276785714285714,6.714831748211606,1.2725231062600675,4,33,54.0,64.0,Overstocked,5,0,18.86,0.0,241.47,0.99,0.999,30.1,12.1,#FF6B6B,Immediate
47568,ENGLISH ROSE DESIGN PEG BAG,A,Low,13.067901234567902,14.156677217961102,1.0833168206469996,4,70,122.0,234.0,Overstocked,100,0,208.46,0.0,487.8,0.99,1.0,20.4,17.9,#FF6B6B,Immediate
22611,VINTAGE UNION JACK SHOPPING BAG,A,Medium,7.0078125,7.74748736891491,1.1055500370357954,3,26,47.0,34.0,Understocked,0,13,0.0,63.75,166.74,0.97,0.822,75.2,4.9,#45B7D1,Immediate
20747,PICCADILLY TEA SET,A,Low,6.458333333333333,9.860642448823814,1.526809153366268,5,53,85.0,117.0,Overstocked,23,0,337.52,0.0,1716.98,0.99,1.0,20.1,18.1,#FF6B6B,Immediate
22926,IVORY GIANT GARDEN THERMOMETER,A,Low,7.505154639175258,8.857816359177974,1.1802310258794828,4,44,74.0,93.0,Overstocked,12,0,71.2,0.0,551.83,0.99,1.0,29.5,12.4,#FF6B6B,Immediate
20681,PINK SPOTTY CHILDS UMBRELLA,A,Low,7.41340782122905,8.831572518695193,1.19129727268006,4,43,73.0,103.0,Overstocked,23,0,74.53,0.0,333.74,0.99,1.0,26.3,13.9,#FF6B6B,Immediate
22451,SILK PURSE BABUSHKA RED,A,Low,9.091549295774648,15.029005020589361,1.6530741385930978,4,72,108.0,57.0,Understocked,0,51,0.0,170.44,190.5,0.99,0.748,58.2,6.3,#45B7D1,Immediate
15060B,FAIRY CAKE DESIGN UMBRELLA,A,Low,5.427230046948357,6.680061174208541,1.2308417215453453,4,33,55.0,99.0,Overstocked,38,0,143.33,0.0,373.43,0.99,1.0,20.0,18.2,#FF6B6B,Immediate
23535,WALL ART BICYCLE SAFETY,A,Low,15.54,19.794051879186295,1.2737485121741503,4,97,159.0,302.0,Overstocked,127,0,749.67,0.0,1782.68,0.99,1.0,18.8,19.4,#FF6B6B,Immediate
21528,DAIRY MAID TRADITIONAL TEAPOT ,A,Low,3.3882978723404253,5.71921157542606,1.6879305748510194,4,27,41.0,55.0,Overstocked,10,0,68.8,0.0,378.4,0.99,1.0,22.5,16.2,#FF6B6B,Immediate
23165,LARGE CERAMIC TOP STORAGE JAR,A,Low,22.700854700854702,25.223916181652893,1.1111438980622697,4,125,216.0,334.0,Overstocked,96,0,156.83,0.0,545.63,0.99,1.0,24.8,14.7,#FF6B6B,Immediate
22616,PACK OF 12 LONDON TISSUES ,A,Low,43.32802547770701,38.651933039864865,0.8920769551280828,5,225,442.0,833.0,Overstocked,347,0,107.98,0.0,259.21,0.99,1.0,19.0,19.2,#FF6B6B,Immediate
22437,SET OF 9 BLACK SKULL BALLOONS,A,Low,19.656,14.505838182106602,0.737985255499929,5,88,186.0,290.0,Overstocked,85,0,72.23,0.0,246.42,0.99,1.0,24.7,14.8,#FF6B6B,Immediate
23157,SET OF 6 NATIVITY MAGNETS ,A,Low,29.056338028169016,33.56949607006919,1.1553243921351974,4,165,281.0,205.0,Understocked,0,76,0.0,162.11,437.28,0.99,0.894,51.7,7.1,#45B7D1,Immediate
23198,PANTRY MAGNETIC  SHOPPING LIST,A,Low,22.412213740458014,21.04934503969464,0.939190803882833,5,121,233.0,318.0,Overstocked,62,0,91.46,0.0,469.12,0.99,1.0,25.7,14.2,#FF6B6B,Immediate
21537,RED RETROSPOT PUDDING BOWL,A,Medium,5.7701149425287355,7.8382508804786655,1.35842196534192,3,26,43.0,61.0,Overstocked,14,0,59.3,0.0,258.37,0.97,0.999,34.5,10.6,#FF6B6B,Immediate
22951,60 CAKE CASES DOLLY GIRL DESIGN,A,Low,30.55686274509804,35.09463726728104,1.1485026313086069,4,173,295.0,335.0,Overstocked,10,0,5.62,0.0,188.21,0.99,0.998,33.3,11.0,#FF6B6B,Immediate
22071,SMALL WHITE RETROSPOT MUG IN BOX ,A,Medium,6.961748633879782,12.122255493271878,1.7412658989550656,3,40,61.0,98.0,Overstocked,31,0,115.75,0.0,365.93,0.97,1.0,25.9,14.1,#FF6B6B,Immediate
79029,GLASS HONEYPOT WASP CATCHER,A,Low,16.94074074074074,23.44181840629001,1.3837540379751427,4,114,182.0,346.0,Overstocked,146,0,281.81,0.0,667.86,0.99,1.0,17.9,20.4,#FF6B6B,Immediate
22733,3D TRADITIONAL CHRISTMAS STICKERS,A,High,28.878260869565217,28.67487066187413,0.9929569786556836,3,79,166.0,313.0,Overstocked,130,0,169.67,0.0,408.51,0.92,1.0,33.7,10.8,#FF6B6B,Immediate
21534,DAIRY MAID LARGE MILK JUG,A,Low,3.7685589519650655,3.6193519971377284,0.9604074245012049,5,21,40.0,47.0,Overstocked,3,0,14.75,0.0,231.01,0.99,0.999,29.3,12.5,#FF6B6B,Immediate
22660,DOORMAT I LOVE LONDON,A,Low,5.495495495495495,11.76270985620844,2.1404275312117,4,56,78.0,52.0,Understocked,0,26,0.0,200.94,401.89,0.99,0.895,38.6,9.5,#45B7D1,Immediate
22128,PARTY CONES CANDY ASSORTED,A,Low,23.08783783783784,26.10964037407104,1.1308828725087838,4,129,221.0,437.0,Overstocked,194,0,240.88,0.0,542.6,0.99,1.0,19.3,18.9,#FF6B6B,Immediate
22426,ENAMEL WASH BOWL CREAM,A,Low,6.091836734693878,6.6750000244984165,1.095728647237596,4,33,57.0,100.0,Overstocked,37,0,136.08,0.0,367.79,0.99,1.0,22.2,16.4,#FF6B6B,Immediate
23503,PLAYING CARDS KEEP CALM & CARRY ON,A,Low,52.714285714285715,37.80997844545911,0.7172624637349966,5,232,496.0,341.0,Understocked,0,155,0.0,193.5,425.7,0.99,0.781,56.4,6.5,#45B7D1,Immediate
85068,CREAM SWEETHEART SHELF + HOOKS,A,Low,4.954954954954955,4.735527977451429,0.9557156463583794,5,27,52.0,98.0,Overstocked,41,0,317.7,0.0,759.38,0.99,1.0,18.5,19.8,#FF6B6B,Immediate
21143,ANTIQUE GLASS HEART DECORATION ,A,Medium,20.844660194174757,22.34566119290512,1.0720088974705297,3,77,140.0,253.0,Overstocked,99,0,192.52,0.0,492.0,0.97,1.0,30.1,12.1,#FF6B6B,Immediate
22732,3D VINTAGE CHRISTMAS STICKERS ,A,High,26.68548387096774,33.6653465736886,1.261560282604227,3,89,169.0,216.0,Overstocked,30,0,38.72,0.0,278.81,0.92,0.984,45.1,8.1,#FF6B6B,Immediate
20967,GREY FLORAL FELTCRAFT SHOULDER BAG,A,Low,6.3428571428571425,8.718268760517995,1.3745018316131976,4,42,67.0,93.0,Overstocked,19,0,71.13,0.0,348.17,0.99,1.0,24.9,14.7,#FF6B6B,Immediate
22672,FRENCH BATHROOM SIGN BLUE METAL,A,Low,13.71195652173913,17.295208233643617,1.2613231529886744,4,84,139.0,153.0,Overstocked,0,0,0.0,0.0,253.45,0.99,0.997,32.7,11.2,#FF6B6B,Immediate
21591,COSY HOUR CIGAR BOX MATCHES ,A,Low,17.744565217391305,18.71368900281513,1.054615245487897,4,93,164.0,95.0,Understocked,0,69,0.0,86.21,118.7,0.99,0.726,68.2,5.4,#45B7D1,Immediate
22110,BIRD HOUSE HOT WATER BOTTLE,A,Low,8.911458333333334,12.992445406954959,1.4579482864613396,4,63,99.0,99.0,Optimal,0,0,0.0,0.0,272.1,0.99,0.991,32.9,11.1,#4ECDC4,Low
23237,SET OF 4 KNICK KNACK TINS LEAF,A,Low,10.520833333333334,14.019519600348701,1.3325483976569061,4,68,110.0,187.0,Overstocked,66,0,272.57,0.0,772.28,0.99,1.0,20.5,17.8,#FF6B6B,Immediate
23397,FOOT STOOL HOME SWEET HOME ,A,Low,6.888888888888889,6.8347100632540005,0.9921353317626774,5,39,73.0,37.0,Understocked,0,36,0.0,353.99,363.82,0.99,0.561,68.0,5.4,#45B7D1,Immediate
21706,FOLDING UMBRELLA RED/WHITE POLKADOT,A,Low,6.852564102564102,12.988235116730726,1.8953832349953166,4,62,89.0,89.0,Optimal,0,0,0.0,0.0,430.63,0.99,0.99,28.1,13.0,#4ECDC4,Low
22979,PANTRY WASHING UP BRUSH,A,Low,17.096385542168676,20.965260997056514,1.2262978595882246,4,103,171.0,188.0,Optimal,0,0,0.0,0.0,285.91,0.99,0.997,33.2,11.0,#4ECDC4,Low
22760,"TRAY, BREAKFAST IN BED",A,Low,4.035714285714286,6.80440401074776,1.6860470115127193,5,37,57.0,74.0,Overstocked,11,0,137.42,0.0,924.47,0.99,1.0,19.9,18.3,#FF6B6B,Immediate
23389,SPACEBOY MINI BACKPACK,A,Low,14.897058823529411,23.476339124383415,1.5759043044995777,4,113,173.0,325.0,Overstocked,135,0,559.5,0.0,1346.93,0.99,1.0,16.7,21.8,#FF6B6B,Immediate
21207,SKULL AND CROSSBONES  GARLAND ,A,Low,14.936781609195402,20.763783582411758,1.3901109439552313,4,101,161.0,164.0,Optimal,0,0,0.0,0.0,267.62,0.99,0.992,33.2,11.0,#4ECDC4,Low
22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,A,Medium,4.516304347826087,7.605703600004969,1.6840547080636756,3,25,39.0,40.0,Optimal,0,0,0.0,0.0,197.95,0.97,0.975,41.2,8.9,#4ECDC4,Low
21832,CHOCOLATE CALCULATOR,A,High,13.315217391304348,12.50873299120974,0.9394313756663641,3,35,75.0,120.0,Overstocked,38,0,63.94,0.0,201.92,0.92,0.999,40.5,9.0,#FF6B6B,Immediate
21474,SWEETHEART CREAM STEEL FOLDIN BENCH,A,Low,2.985294117647059,2.2625612686274907,0.7579022968801447,6,15,33.0,39.0,Overstocked,3,0,59.85,0.0,778.05,0.99,0.999,27.9,13.1,#FF6B6B,Immediate
22449,SILK PURSE BABUSHKA PINK,A,Low,7.157894736842105,8.337984254251658,1.164865447285158,4,41,70.0,59.0,Understocked,0,11,0.0,36.71,196.9,0.99,0.957,44.3,8.2,#45B7D1,Immediate
72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,A,Low,7.197080291970803,12.028055082168613,1.6712409191248478,4,58,87.0,103.0,Overstocked,7,0,29.51,0.0,434.28,0.99,0.999,25.5,14.3,#FF6B6B,Immediate
85061W,WHITE JEWELLED HEART DECORATION,A,Medium,19.346938775510203,16.96808844350371,0.8770425461304661,4,70,147.0,105.0,Understocked,0,42,0.0,35.81,89.52,0.97,0.77,67.3,5.4,#45B7D1,Immediate
23215,JINGLE BELL HEART ANTIQUE SILVER,A,Low,23.925,18.835581061492384,0.7872761154228791,5,113,233.0,178.0,Understocked,0,55,0.0,117.4,379.96,0.99,0.886,49.1,7.4,#45B7D1,Immediate
84968D,SET OF 16 VINTAGE RED CUTLERY,A,Medium,6.333333333333333,17.00277446838137,2.684648600270743,4,65,90.0,112.0,Overstocked,13,0,170.55,0.0,1469.32,0.97,0.994,20.6,17.7,#FF6B6B,Immediate
22291,"SPRING DEC , HANGING CHICK CREAM",A,Medium,21.203007518796994,27.063270255956017,1.2763882780291311,3,91,155.0,175.0,Overstocked,4,0,5.77,0.0,252.27,0.97,0.989,44.2,8.3,#FF6B6B,Immediate
85132A,CHARLIE + LOLA BISCUITS TINS,A,Low,11.92,15.818848238603195,1.327084583775436,4,77,125.0,234.0,Overstocked,96,0,598.11,0.0,1457.89,0.99,1.0,18.6,19.6,#FF6B6B,Immediate
22030,SWALLOWS GREETING CARD,A,Low,27.857558139534884,21.50354370069203,0.7719105742500322,5,129,268.0,280.0,Optimal,0,0,0.0,0.0,117.18,0.99,0.994,36.3,10.1,#4ECDC4,Low
22311,OFFICE MUG WARMER BLACK+SILVER ,A,Low,9.146853146853147,19.253299714249838,2.1049096782398524,4,91,128.0,175.0,Overstocked,34,0,117.29,0.0,603.72,0.99,1.0,19.1,19.1,#FF6B6B,Immediate
22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,A,Low,19.640625,28.168327193192454,1.4341869056199816,4,136,215.0,311.0,Overstocked,74,0,63.38,0.0,266.37,0.99,1.0,23.1,15.8,#FF6B6B,Immediate
22027,TEA PARTY BIRTHDAY CARD,A,Low,25.28759894459103,19.254879936331424,0.7614356736090995,5,116,242.0,126.0,Understocked,0,116,0.0,48.92,53.14,0.99,0.497,73.3,5.0,#45B7D1,Immediate
21980,PACK OF 12 RED RETROSPOT TISSUES ,A,Medium,38.478134110787174,30.691427170652005,0.7976329382886527,4,129,283.0,423.0,Overstocked,112,0,34.24,0.0,129.3,0.97,1.0,33.2,11.0,#FF6B6B,Immediate
22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,A,Low,7.911111111111111,12.478319506706134,1.5773156679825169,4,60,92.0,71.0,Understocked,0,21,0.0,79.09,267.4,0.99,0.937,40.7,9.0,#45B7D1,Immediate
22691,DOORMAT WELCOME SUNRISE,A,Low,4.092198581560283,10.308041735335891,2.5189495401774016,4,49,65.0,126.0,Overstocked,54,0,420.55,0.0,981.29,0.99,1.0,11.9,30.8,#FF6B6B,Immediate
23295,SET OF 12 MINI LOAF BAKING CASES,A,Low,41.680672268907564,44.26345103863129,1.0619658616123233,4,220,387.0,280.0,Understocked,0,107,0.0,88.22,230.86,0.99,0.884,54.3,6.7,#45B7D1,Immediate
21989,PACK OF 20 SKULL PAPER NAPKINS,A,Low,15.662420382165605,21.18398157271652,1.3525356270502211,4,103,166.0,186.0,Overstocked,3,0,2.53,0.0,157.07,0.99,0.997,30.7,11.9,#FF6B6B,Immediate
79320,FLAMINGO LIGHTS,A,Low,9.369565217391305,10.790428594798087,1.1516466713705613,4,53,90.0,57.0,Understocked,0,33,0.0,159.83,276.08,0.99,0.804,60.0,6.1,#45B7D1,Immediate
22736,RIBBON REEL MAKING SNOWMEN ,A,Low,17.654411764705884,19.499811462135312,1.104529095731113,4,96,167.0,333.0,Overstocked,149,0,248.79,0.0,556.01,0.99,1.0,19.4,18.9,#FF6B6B,Immediate
37447,CERAMIC CAKE DESIGN SPOTTED PLATE,A,Low,13.83248730964467,12.56401406374455,0.9082975304798813,5,73,142.0,178.0,Overstocked,22,0,32.53,0.0,263.23,0.99,1.0,28.4,12.9,#FF6B6B,Immediate
23583,LUNCH BAG PAISLEY PARK  ,A,Low,69.28571428571429,40.68355024459151,0.5871852612621454,5,266,612.0,853.0,Overstocked,180,0,296.39,0.0,1404.55,0.99,1.0,29.6,12.3,#FF6B6B,Immediate
23129,HEART SHAPED HOLLY WREATH,A,Low,11.604938271604938,14.380263394967493,1.2391503563748585,4,70,116.0,70.0,Understocked,0,46,0.0,201.9,307.25,0.99,0.782,60.5,6.0,#45B7D1,Immediate
22425,ENAMEL COLANDER CREAM,A,Low,4.448087431693989,5.225285538546832,1.1747263557175311,4,26,44.0,71.0,Overstocked,23,0,114.07,0.0,352.14,0.99,1.0,22.9,16.0,#FF6B6B,Immediate
22783,SET 3 WICKER OVAL BASKETS W LIDS,A,Low,8.470588235294118,17.734122722435494,2.0936117102875236,5,94,136.0,111.0,Understocked,0,25,0.0,394.36,1750.96,0.99,0.955,27.9,13.1,#45B7D1,Immediate
23234,BISCUIT TIN VINTAGE CHRISTMAS,A,High,13.73,12.861229028409848,0.9367246196948178,3,36,77.0,142.0,Overstocked,57,0,167.44,0.0,417.12,0.92,1.0,35.3,10.3,#FF6B6B,Immediate
20982,12 PENCILS TALL TUBE SKULLS,A,Low,15.566101694915254,16.32956304710419,1.0490464065539495,4,81,143.0,116.0,Understocked,0,27,0.0,22.93,98.5,0.99,0.938,49.0,7.5,#45B7D1,Immediate
85184C,S/4 VALENTINE DECOUPAGE HEART BOX,A,Low,10.717514124293785,16.08921782278266,1.5012079887361787,4,77,120.0,94.0,Understocked,0,26,0.0,72.63,262.58,0.99,0.938,41.6,8.8,#45B7D1,Immediate
23163,REGENCY SUGAR TONGS,A,Low,18.571428571428573,22.583249868058726,1.2160211467416235,4,111,185.0,103.0,Understocked,0,82,0.0,199.5,250.59,0.99,0.727,65.8,5.5,#45B7D1,Immediate
85049G,CHOCOLATE BOX RIBBONS ,A,High,11.053380782918149,10.081843526192488,0.912104968081162,3,28,61.0,74.0,Overstocked,7,0,8.86,0.0,93.67,0.92,0.979,54.5,6.7,#FF6B6B,Immediate
22908,PACK OF 20 NAPKINS RED APPLES,A,Low,20.64830508474576,28.492612653781734,1.3799007975153887,4,138,221.0,298.0,Overstocked,55,0,46.55,0.0,252.2,0.99,1.0,25.3,14.4,#FF6B6B,Immediate
22361,GLASS JAR DAISY FRESH COTTON WOOL,A,Medium,7.0,13.300337961833527,1.9000482802619325,3,44,65.0,39.0,Understocked,0,26,0.0,76.15,114.23,0.97,0.779,65.5,5.6,#45B7D1,Immediate
22282,12 EGG HOUSE PAINTED WOOD,A,Medium,2.4076923076923076,2.19476527976768,0.9115638542166083,5,10,22.0,37.0,Overstocked,13,0,165.35,0.0,470.61,0.97,1.0,23.8,15.4,#FF6B6B,Immediate
22574,HEART WOODEN CHRISTMAS DECORATION,A,High,30.23489932885906,35.25838778138471,1.1661486746784289,3,94,185.0,218.0,Overstocked,14,0,12.23,0.0,190.45,0.92,0.972,50.6,7.2,#FF6B6B,Immediate
21034,REX CASH+CARRY JUMBO SHOPPER,A,Low,7.551020408163265,7.301696464635089,0.9669814236949172,5,42,80.0,103.0,Overstocked,15,0,14.25,0.0,97.85,0.99,1.0,26.8,13.6,#FF6B6B,Immediate
46000M,POLYESTER FILLER PAD 45x45cm,A,Low,10.658119658119658,9.818229863415123,0.9211971884679787,5,57,110.0,128.0,Overstocked,7,0,10.85,0.0,198.4,0.99,0.999,30.4,12.0,#FF6B6B,Immediate
71038,WHITE HANGING BEADS CANDLE HOLDER,A,Low,5.785714285714286,5.109375136522496,0.8831018754483327,5,30,59.0,65.0,Overstocked,0,0,0.0,0.0,351.57,0.99,0.998,32.5,11.2,#FF6B6B,Immediate
21743,STAR PORTABLE TABLE LIGHT ,A,Low,14.268041237113403,25.170466930477904,1.7641150955609513,4,120,177.0,237.0,Overstocked,42,0,122.69,0.0,692.31,0.99,1.0,22.0,16.6,#FF6B6B,Immediate
22593,CHRISTMAS GINGHAM STAR,A,High,29.585526315789473,23.645966033447063,0.799241013360897,3,69,158.0,116.0,Understocked,0,42,0.0,37.01,102.22,0.92,0.711,93.1,3.9,#45B7D1,Immediate
22221,CAKE STAND LOVEBIRD 2 TIER PINK,A,Low,4.008849557522124,11.32119975281933,2.8240520354714884,4,53,69.0,53.0,Understocked,0,16,0.0,156.62,518.79,0.99,0.947,27.6,13.2,#45B7D1,Immediate
22115,METAL SIGN EMPIRE TEA,A,Low,8.959677419354838,12.832713253641112,1.432274026508999,4,62,98.0,176.0,Overstocked,68,0,153.78,0.0,398.03,0.99,1.0,18.6,19.6,#FF6B6B,Immediate
22991,GIRAFFE WOODEN RULER,A,Low,13.841726618705035,13.18170613795232,0.9523166076795075,5,76,145.0,278.0,Overstocked,118,0,240.28,0.0,566.08,0.99,1.0,18.2,20.1,#FF6B6B,Immediate
22534,MAGIC DRAWING SLATE SPACEBOY ,A,Low,33.97047970479705,35.746419858945224,1.0522789248070992,4,178,314.0,333.0,Optimal,0,0,0.0,0.0,139.64,0.99,0.995,37.2,9.8,#4ECDC4,Low
22167,"WALL MIRROR , DIAMANTE OVAL SHAPE",A,Low,3.6853146853146854,8.784124268294429,2.3835479513588296,4,41,56.0,51.0,Understocked,0,5,0.0,47.94,488.94,0.99,0.979,26.4,13.8,#45B7D1,Immediate
21153,RED SPOTTY TABLECLOTH ,A,Low,4.065934065934066,5.936332945518542,1.4600170217356414,5,32,52.0,76.0,Overstocked,19,0,202.12,0.0,808.5,0.99,1.0,19.5,18.7,#FF6B6B,Immediate
72802A,ROSE SCENT CANDLE IN JEWELLED BOX,A,Low,6.6571428571428575,8.127377508108083,1.220850698642845,4,40,67.0,75.0,Overstocked,1,0,4.29,0.0,322.1,0.99,0.998,32.4,11.3,#FF6B6B,Immediate
20973,12 PENCIL SMALL TUBE WOODLAND,A,Low,22.90625,23.708338071607788,1.0350161231806947,4,118,210.0,113.0,Understocked,0,97,0.0,63.66,74.16,0.99,0.663,74.0,4.9,#45B7D1,Immediate
23531,WALL ART BIG LOVE ,A,Low,15.116279069767442,25.39142084428704,1.6797401481605272,4,121,181.0,133.0,Understocked,0,48,0.0,325.56,902.09,0.99,0.918,41.5,8.8,#45B7D1,Immediate
22602,CHRISTMAS RETROSPOT HEART WOOD,A,High,23.092307692307692,19.903159680454312,0.8618956557158762,3,57,126.0,198.0,Overstocked,59,0,50.51,0.0,169.51,0.92,0.999,42.6,8.6,#FF6B6B,Immediate
21811,CHRISTMAS HANGING HEART WITH BELL,A,High,34.22012578616352,44.62326801216316,1.304006545475821,3,117,220.0,327.0,Overstocked,85,0,86.61,0.0,333.19,0.92,0.996,38.2,9.6,#FF6B6B,Immediate
22085,PAPER CHAIN KIT SKULLS ,A,Low,8.762820512820513,15.58167334567913,1.778157309382549,4,74,109.0,59.0,Understocked,0,50,0.0,146.69,173.1,0.99,0.773,54.2,6.7,#45B7D1,Immediate
21564,PINK  HEART SHAPE LOVE BUCKET ,A,Low,6.446078431372549,9.231133565823562,1.432054180553617,4,45,71.0,59.0,Understocked,0,12,0.0,35.51,174.61,0.99,0.958,39.9,9.2,#45B7D1,Immediate
21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,A,Low,7.947368421052632,14.677418893899459,1.8468275429409915,4,70,102.0,86.0,Understocked,0,16,0.0,46.88,251.99,0.99,0.964,33.7,10.8,#45B7D1,Immediate
22639,SET OF 4 NAPKIN CHARMS HEARTS,A,Low,9.807453416149068,9.904869716426306,1.009932884322125,4,50,89.0,134.0,Overstocked,36,0,91.6,0.0,340.96,0.99,1.0,26.7,13.7,#FF6B6B,Immediate
21245,GREEN  SPOTTY PLATE ,A,Low,11.83838383838384,17.48542950832203,1.4770115369657688,4,84,131.0,69.0,Understocked,0,62,0.0,104.58,116.39,0.99,0.725,62.6,5.8,#45B7D1,Immediate
21718,RED METAL BEACH SPADE ,A,Low,14.595238095238095,15.54105463376415,1.0648030907309858,4,77,135.0,89.0,Understocked,0,46,0.0,57.92,112.06,0.99,0.822,59.9,6.1,#45B7D1,Immediate
21544,SKULLS  WATER TRANSFER TATTOOS ,A,Low,17.380769230769232,14.982783407424627,0.8620322385329504,5,88,175.0,297.0,Overstocked,104,0,88.14,0.0,251.71,0.99,1.0,21.4,17.1,#FF6B6B,Immediate
84212,"ASSORTED FLOWER COLOUR ""LEIS""",A,Low,32.353591160220994,25.069610882694196,0.774863314509503,5,151,313.0,240.0,Understocked,0,73,0.0,47.36,155.7,0.99,0.887,49.2,7.4,#45B7D1,Immediate
22332,SKULLS PARTY BAG + STICKER SET,A,Low,9.358565737051793,11.561613915654743,1.2354044669345852,4,57,94.0,139.0,Overstocked,36,0,59.17,0.0,228.46,0.99,1.0,24.6,14.9,#FF6B6B,Immediate
