StockCode,Description,ABC_Class,ObsolescenceRisk,ObsolescenceType,DemandStability,DemandCV,AvgDailyDemand,DemandStd,DaysWithSales,AvgUnitPrice,TotalRevenue,LeadTimeDays,LeadTimeStd,SafetyStock,ReorderPoint,CurrentStock,StockStatus,StatusReason,ExcessStock,DeficitStock,ExcessValue,DeficitValue,InventoryValue,DailyHoldingCost,ExcessHoldingCost,ServiceLevelTarget,ServiceLevelAchievable,StockoutRisk,ServiceLevelGap,AnnualTurns,DaysOnHand,YearMonth,AnalysisDate,IsOverstocked,IsUnderstocked,IsOptimal,InventoryValueSafe,ExcessValuePct,StockoutRiskPct,ServiceLevelGapPct,ServiceLevelTargetPct,ServiceLevelAchievablePct,StatusColor,ABC_Color,ActionPriority,RiskScore,Category,Recommendation,ImpactValue
20751,FUNKY WASHING UP GLOVES ASSORTED,A,Low,Stable,Volatile,1.0762511187028176,9.772413793103448,10.517571277254431,290,2.0957586206896552,5857.92,4,0.8,52,91.0,137.0,Overstocked,Overstocked: Stock 137.0 > tolerance 100,37,0,77.54,0.0,287.12,0.2,0.05,0.99,1.0,0.0,-0.01,26.0,14.0,2026-02,2026-02-10,1,0,0,287.12,0.27006129841181387,0.0,-1.0,99.0,100.0,#FF6B6B,#FFD700,Critical,80,A-Overstocked,Reduce by 37 units to 91,77.54
75049L,LARGE CIRCULAR MIRROR MOBILE,A,Low,Stable,Volatile,1.3353990950614167,38.55345911949686,51.48425441966343,159,1.158595387840671,5857.7,4,0.8,250,404.0,306.0,Understocked,Understocked by 98 units,0,98,0.0,113.54,354.53,0.24,0.0,0.99,0.921,0.079,0.069,46.0,7.9,2026-02,2026-02-10,0,1,0,354.53,0.0,7.9,6.9,99.0,92.10000000000001,#45B7D1,#FFD700,Critical,90,A-Understocked,Increase by 98 units to 404,113.54
22988,SOLDIERS EGG CUP ,A,Medium,Seasonal,Volatile,1.1161056154470206,29.31446540880503,32.71803945659474,159,1.2731394129979037,5830.3,3,0.6,112,200.0,158.0,Understocked,Understocked by 42 units,0,42,0.0,53.47,201.16,0.14,0.0,0.97,0.881,0.119,0.089,67.7,5.4,2026-02,2026-02-10,0,1,0,201.16,0.0,11.899999999999999,8.9,97.0,88.1,#45B7D1,#FFD700,Critical,100,A-Understocked,Increase by 42 units to 200,53.47
22528,GARDENERS KNEELING PAD,A,Low,Stable,Moderate,0.9149209387730443,36.214814814814815,33.133692367862324,135,1.2386530570252792,5828.53,5,1.0,192,373.0,209.0,Understocked,Understocked by 164 units,0,164,0.0,203.14,258.88,0.18,0.0,0.99,0.633,0.367,0.357,63.2,5.8,2026-02,2026-02-10,0,1,0,258.88,0.0,36.7,35.699999999999996,99.0,63.3,#45B7D1,#FFD700,Critical,80,A-Understocked,Increase by 164 units to 373,203.14
22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,A,High,Seasonal,Volatile,1.1523992934770788,56.79611650485437,65.45180453243603,206,0.7040721605794421,5815.639999999999,3,0.9,175,345.0,260.0,Understocked,Understocked by 85 units,0,85,0.0,59.85,183.06,0.13,0.0,0.92,0.764,0.236,0.156,79.7,4.6,2026-02,2026-02-10,0,1,0,183.06,0.0,23.599999999999998,15.6,92.0,76.4,#45B7D1,#FFD700,Critical,100,A-Understocked,Increase by 85 units to 345,59.85
51008,AFGHAN SLIPPER SOCK PAIR,A,Low,Stable,Volatile,1.4820160233935014,29.28813559322034,43.405486244474076,59,3.4330508474576273,5806.6,4,0.8,209,326.0,299.0,Understocked,Understocked by 27 units,0,27,0.0,92.69,1026.48,0.7,0.0,0.99,0.978,0.022,0.012,35.8,10.2,2026-02,2026-02-10,0,1,0,1026.48,0.0,2.1999999999999997,1.2,99.0,97.8,#45B7D1,#FFD700,Critical,90,A-Understocked,Increase by 27 units to 326,92.69
22855,FINE WICKER HEART ,A,Low,Stable,Moderate,0.935628781178663,29.56441717791411,27.661319610429306,163,1.2388972392638036,5791.19,5,1.0,159,307.0,235.0,Understocked,Understocked by 72 units,0,72,0.0,89.2,291.14,0.2,0.0,0.99,0.898,0.102,0.092,45.9,7.9,2026-02,2026-02-10,0,1,0,291.14,0.0,10.2,9.2,99.0,89.8,#45B7D1,#FFD700,Critical,80,A-Understocked,Increase by 72 units to 307,89.2
22435,SET OF 9 HEART SHAPED BALLOONS,A,Low,Stable,Volatile,1.0952063652727622,17.268382352941178,18.912442270905014,272,1.2534296218487395,5778.29,4,0.8,94,163.0,103.0,Understocked,Understocked by 60 units,0,60,0.0,75.21,129.1,0.09,0.0,0.99,0.8,0.2,0.19,61.2,6.0,2026-02,2026-02-10,0,1,0,129.1,0.0,20.0,19.0,99.0,80.0,#45B7D1,#FFD700,Critical,90,A-Understocked,Increase by 60 units to 163,75.21
21625,VINTAGE UNION JACK APRON,A,Medium,Fashion,Volatile,2.275137918424202,4.438144329896907,10.097390452387824,194,6.929381443298968,5768.950000000001,3,0.6,33,46.0,31.0,Understocked,Understocked by 15 units,0,15,0.0,103.94,214.81,0.15,0.0,0.97,0.841,0.159,0.129,52.3,7.0,2026-02,2026-02-10,0,1,0,214.81,0.0,15.9,12.9,97.0,84.1,#45B7D1,#FFD700,Critical,100,A-Understocked,Increase by 15 units to 46,103.94
22841,ROUND CAKE TIN VINTAGE GREEN,A,Medium,Fashion,Volatile,1.3202822544818977,4.318181818181818,5.701218826171831,176,7.983276515151515,5763.280000000001,3,0.6,19,32.0,38.0,Overstocked,Overstocked: Stock 38.0 > tolerance 35,3,0,23.95,0.0,303.36,0.21,0.02,0.97,0.993,0.007,-0.023,41.5,8.8,2026-02,2026-02-10,1,0,0,303.36,0.07894910337552742,0.7000000000000001,-2.3,97.0,99.3,#FF6B6B,#FFD700,Critical,95,A-Overstocked,Reduce by 3 units to 32,23.95
22781,GUMBALL MAGAZINE RACK,A,Low,Stable,Volatile,1.0783928013067825,5.006369426751593,5.39883275049128,157,7.65140127388535,5756.62,4,0.8,27,47.0,38.0,Understocked,Understocked by 9 units,0,9,0.0,68.86,290.75,0.2,0.0,0.99,0.941,0.059,0.049,48.1,7.6,2026-02,2026-02-10,0,1,0,290.75,0.0,5.8999999999999995,4.9,99.0,94.1,#45B7D1,#FFD700,Critical,90,A-Understocked,Increase by 9 units to 47,68.86
20717,STRAWBERRY SHOPPER BAG,A,Low,Stable,Volatile,1.3677631554749132,14.053097345132743,19.221308768974886,339,1.2577384464110128,5753.78,4,0.8,93,149.0,156.0,Optimal,Within A-item guidelines,0,0,0.0,0.0,196.21,0.13,0.0,0.99,0.994,0.006,-0.004,32.9,11.1,2026-02,2026-02-10,0,0,1,196.21,0.0,0.6,-0.4,99.0,99.4,#4ECDC4,#FFD700,Low,60,A-Optimal,Maintain current levels,0.0
22567,20 DOLLY PEGS RETROSPOT,A,Medium,Fashion,Volatile,1.4804633487277563,17.818181818181817,26.379165122785473,264,1.294022516835017,5751.78,3,0.6,88,141.0,177.0,Overstocked,Overstocked: Stock 177.0 > tolerance 155,22,0,28.47,0.0,229.04,0.16,0.02,0.97,0.996,0.004,-0.026,36.7,9.9,2026-02,2026-02-10,1,0,0,229.04,0.12430143206426825,0.4,-2.6,97.0,99.6,#FF6B6B,#FFD700,Critical,95,A-Overstocked,Reduce by 22 units to 141,28.47
22848,BREAD BIN DINER STYLE PINK,A,Medium,Fashion,Volatile,1.1797179001354954,3.4814814814814814,4.107166022693947,108,16.234243827160494,5748.65,4,0.8,16,30.0,46.0,Overstocked,Overstocked: Stock 46.0 > tolerance 33,13,0,211.05,0.0,746.78,0.51,0.14,0.97,1.0,0.0,-0.03,27.6,13.2,2026-02,2026-02-10,1,0,0,746.78,0.2826133533302981,0.0,-3.0,97.0,100.0,#FF6B6B,#FFD700,Critical,95,A-Overstocked,Reduce by 13 units to 30,211.05
23169,CLASSIC GLASS COOKIE JAR,A,Low,Stable,Moderate,0.9180632132669035,10.953846153846154,10.056323197631313,130,4.118769230769232,5724.8,5,1.0,58,113.0,63.0,Understocked,Understocked by 50 units,0,50,0.0,205.94,259.48,0.18,0.0,0.99,0.629,0.371,0.361,63.5,5.8,2026-02,2026-02-10,0,1,0,259.48,0.0,37.1,36.1,99.0,62.9,#45B7D1,#FFD700,Critical,80,A-Understocked,Increase by 50 units to 113,205.94
21500,PINK POLKADOT WRAP ,A,Low,Stable,Moderate,0.6870792304241462,41.74242424242424,28.680352724523072,330,0.4180929292929293,5703.5,5,1.0,178,387.0,658.0,Overstocked,Overstocked: Stock 658.0 > tolerance 426,232,0,97.0,0.0,275.11,0.19,0.07,0.99,1.0,0.0,-0.01,23.2,15.8,2026-02,2026-02-10,1,0,0,275.11,0.35258623823197993,0.0,-1.0,99.0,100.0,#FF6B6B,#FFD700,Critical,70,A-Overstocked,Reduce by 232 units to 387,97.0
21107,CREAM SLICE FLANNEL PINK SPOT ,A,Low,Stable,Volatile,2.2770025220520043,12.395209580838323,28.223923476932026,167,2.9067065868263473,5664.900000000001,4,0.8,133,183.0,264.0,Overstocked,Overstocked: Stock 264.0 > tolerance 201,63,0,183.12,0.0,767.37,0.53,0.13,0.99,1.0,0.0,-0.01,17.1,21.3,2026-02,2026-02-10,1,0,0,767.37,0.23863325384104148,0.0,-1.0,99.0,100.0,#FF6B6B,#FFD700,Critical,80,A-Overstocked,Reduce by 63 units to 183,183.12
22493,PAINT YOUR OWN CANVAS SET,A,Low,Stable,Volatile,1.4804517244258433,15.608888888888888,23.108206471926938,225,1.66690582010582,5659.999999999999,4,0.8,111,173.0,108.0,Understocked,Understocked by 65 units,0,65,0.0,108.35,180.03,0.12,0.0,0.99,0.829,0.171,0.161,52.8,6.9,2026-02,2026-02-10,0,1,0,180.03,0.0,17.1,16.1,99.0,82.89999999999999,#45B7D1,#FFD700,Critical,90,A-Understocked,Increase by 65 units to 173,108.35
22950,36 DOILIES VINTAGE CHRISTMAS,A,High,Seasonal,Moderate,0.888587683191083,39.755102040816325,35.32589401747408,98,1.4495918367346938,5644.4,3,0.9,100,219.0,396.0,Overstocked,Overstocked: Stock 396.0 > tolerance 241,155,0,224.69,0.0,574.04,0.39,0.15,0.92,1.0,0.0,-0.08,36.6,10.0,2026-02,2026-02-10,1,0,0,574.04,0.39141871646575155,0.0,-8.0,92.0,100.0,#FF6B6B,#FFD700,Critical,95,A-Overstocked,Reduce by 155 units to 219,224.69
23493,VINTAGE DOILY TRAVEL SEWING KIT,A,Medium,Fashion,Moderate,0.7454706431174367,45.93650793650794,34.24431811399781,63,1.95,5643.3,4,0.8,146,330.0,621.0,Overstocked,Overstocked: Stock 621.0 > tolerance 363,258,0,503.1,0.0,1210.95,0.83,0.34,0.97,1.0,0.0,-0.03,27.0,13.5,2026-02,2026-02-10,1,0,0,1210.95,0.41545893719806765,0.0,-3.0,97.0,100.0,#FF6B6B,#FFD700,Critical,85,A-Overstocked,Reduce by 258 units to 330,503.1
21730,GLASS STAR FROSTED T-LIGHT HOLDER,A,Low,Stable,Volatile,1.9365392386555336,7.310975609756097,14.157991141146248,164,4.916056910569106,5626.68,4,0.8,67,96.0,57.0,Understocked,Understocked by 39 units,0,39,0.0,191.73,280.22,0.19,0.0,0.99,0.831,0.169,0.159,46.8,7.8,2026-02,2026-02-10,0,1,0,280.22,0.0,16.900000000000002,15.9,99.0,83.1,#45B7D1,#FFD700,Critical,90,A-Understocked,Increase by 39 units to 96,191.73
23485,BOTANICAL GARDENS WALL CLOCK ,A,Low,Stable,Volatile,2.8067027347087112,8.5,23.856973245024047,30,24.00133333333333,5619.0,5,1.0,126,168.0,154.0,Understocked,Understocked by 14 units,0,14,0.0,336.02,3696.21,2.53,0.0,0.99,0.98,0.02,0.01,20.1,18.1,2026-02,2026-02-10,0,1,0,3696.21,0.0,2.0,1.0,99.0,98.0,#45B7D1,#FFD700,Critical,90,A-Understocked,Increase by 14 units to 168,336.02
22779,WOODEN OWLS LIGHT GARLAND ,A,Low,Stable,Volatile,1.6805457424222794,10.441176470588236,17.54687466352674,136,4.203406862745098,5613.5599999999995,4,0.8,84,126.0,215.0,Overstocked,Overstocked: Stock 215.0 > tolerance 139,76,0,319.46,0.0,903.73,0.62,0.22,0.99,1.0,0.0,-0.01,17.7,20.6,2026-02,2026-02-10,1,0,0,903.73,0.35349053367709377,0.0,-1.0,99.0,100.0,#FF6B6B,#FFD700,Critical,80,A-Overstocked,Reduce by 76 units to 126,319.46
22185,SLATE TILE NATURAL HANGING,A,Low,Stable,Moderate,0.9620925589164784,14.268292682926829,13.727418218686337,246,1.6633468834688345,5597.339999999999,5,1.0,79,150.0,243.0,Overstocked,Overstocked: Stock 243.0 > tolerance 165,78,0,129.74,0.0,404.19,0.28,0.09,0.99,1.0,0.0,-0.01,21.4,17.0,2026-02,2026-02-10,1,0,0,404.19,0.3209876543209877,0.0,-1.0,99.0,100.0,#FF6B6B,#FFD700,Critical,70,A-Overstocked,Reduce by 78 units to 150,129.74
22628,PICNIC BOXES SET OF 3 RETROSPOT ,A,Medium,Fashion,Volatile,1.7304713964885794,6.714285714285714,11.618879376423319,175,4.934666666666667,5592.25,3,0.6,39,59.0,46.0,Understocked,Understocked by 13 units,0,13,0.0,64.15,226.99,0.16,0.0,0.97,0.896,0.104,0.074,53.3,6.9,2026-02,2026-02-10,0,1,0,226.99,0.0,10.4,7.3999999999999995,97.0,89.60000000000001,#45B7D1,#FFD700,Critical,100,A-Understocked,Increase by 13 units to 59,64.15
22898,CHILDRENS APRON APPLES DESIGN,A,Low,Stable,Volatile,1.3026592424880705,13.621004566210045,17.743527490145727,219,1.9389193302891934,5583.57,4,0.8,86,140.0,114.0,Understocked,Understocked by 26 units,0,26,0.0,50.41,221.04,0.15,0.0,0.99,0.946,0.054,0.044,43.6,8.4,2026-02,2026-02-10,0,1,0,221.04,0.0,5.4,4.3999999999999995,99.0,94.6,#45B7D1,#FFD700,Critical,90,A-Understocked,Increase by 26 units to 140,50.41
22360,GLASS JAR ENGLISH CONFECTIONERY,A,Low,Stable,Volatile,1.400677962334707,9.324074074074074,13.060025074731945,216,2.9444753086419753,5564.66,4,0.8,63,100.0,106.0,Optimal,Within A-item guidelines,0,0,0.0,0.0,312.11,0.21,0.0,0.99,0.994,0.006,-0.004,32.1,11.4,2026-02,2026-02-10,0,0,1,312.11,0.0,0.6,-0.4,99.0,99.4,#4ECDC4,#FFD700,Low,60,A-Optimal,Maintain current levels,0.0
21154,RED RETROSPOT OVEN GLOVE ,A,Medium,Fashion,Moderate,0.9983400127914135,12.272980501392757,12.252607510749213,359,1.273978644382544,5529.56,4,0.8,50,99.0,121.0,Overstocked,Overstocked: Stock 121.0 > tolerance 109,12,0,15.29,0.0,154.15,0.11,0.01,0.97,0.997,0.003,-0.027,37.0,9.9,2026-02,2026-02-10,1,0,0,154.15,0.09918910152448912,0.3,-2.7,97.0,99.7,#FF6B6B,#FFD700,Critical,85,A-Overstocked,Reduce by 12 units to 99,15.29
22029,SPACEBOY BIRTHDAY CARD,A,Low,Stable,Moderate,0.7716992795612606,31.290023201856147,24.146488362327517,431,0.4208259238827684,5518.05,5,1.0,145,301.0,430.0,Overstocked,Overstocked: Stock 430.0 > tolerance 331,99,0,41.66,0.0,180.96,0.12,0.03,0.99,1.0,0.0,-0.01,26.6,13.7,2026-02,2026-02-10,1,0,0,180.96,0.23021662245800173,0.0,-1.0,99.0,100.0,#FF6B6B,#FFD700,Critical,70,A-Overstocked,Reduce by 99 units to 301,41.66
85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,A,Medium,Seasonal,Volatile,1.0027725814697193,15.857142857142858,15.901108077591264,217,1.6462519201228876,5515.289999999999,3,0.6,55,103.0,108.0,Optimal,Within A-item guidelines,0,0,0.0,0.0,177.8,0.12,0.0,0.97,0.981,0.019,-0.011,53.6,6.8,2026-02,2026-02-10,0,0,1,177.8,0.0,1.9,-1.0999999999999999,97.0,98.1,#4ECDC4,#FFD700,Low,75,A-Optimal,Maintain current levels,0.0
23254,CHILDRENS CUTLERY DOLLY GIRL ,A,Low,Stable,Volatile,1.2575807489119941,9.485915492957746,11.92930470974969,142,4.145070422535212,5503.650000000001,4,0.8,58,96.0,115.0,Overstocked,Overstocked: Stock 115.0 > tolerance 106,9,0,37.31,0.0,476.68,0.33,0.03,0.99,0.999,0.001,-0.009,30.1,12.1,2026-02,2026-02-10,1,0,0,476.68,0.07827053788705211,0.1,-0.8999999999999999,99.0,99.9,#FF6B6B,#FFD700,Critical,80,A-Overstocked,Reduce by 9 units to 96,37.31
21110,LARGE CAKE TOWEL PINK SPOTS,A,Low,Stable,Volatile,2.421828588196838,7.078651685393258,17.143281017573123,178,6.399625468164794,5487.2,4,0.8,81,109.0,177.0,Overstocked,Overstocked: Stock 177.0 > tolerance 120,57,0,364.78,0.0,1132.73,0.78,0.25,0.99,1.0,0.0,-0.01,14.6,25.0,2026-02,2026-02-10,1,0,0,1132.73,0.3220361427701217,0.0,-1.0,99.0,100.0,#FF6B6B,#FFD700,Critical,80,A-Overstocked,Reduce by 57 units to 109,364.78
22168,ORGANISER WOOD ANTIQUE WHITE ,A,Low,Stable,Volatile,1.6880204410737354,3.251231527093596,5.488145276397367,203,8.48148604269294,5476.8,4,0.8,26,39.0,22.0,Understocked,Understocked by 17 units,0,17,0.0,144.19,186.59,0.13,0.0,0.99,0.787,0.213,0.203,53.9,6.8,2026-02,2026-02-10,0,1,0,186.59,0.0,21.3,20.3,99.0,78.7,#45B7D1,#FFD700,Critical,90,A-Understocked,Increase by 17 units to 39,144.19
21098,CHRISTMAS TOILET ROLL,A,High,Seasonal,Volatile,1.1290236626235992,29.67549668874172,33.504337961697665,151,1.279783270261747,5462.75,3,0.9,90,179.0,157.0,Understocked,Understocked by 22 units,0,22,0.0,28.16,200.93,0.14,0.0,0.92,0.856,0.144,0.064,69.0,5.3,2026-02,2026-02-10,0,1,0,200.93,0.0,14.399999999999999,6.4,92.0,85.6,#45B7D1,#FFD700,Critical,100,A-Understocked,Increase by 22 units to 179,28.16
21587,COSY HOUR GIANT TUBE MATCHES,A,Low,Stable,Moderate,0.9154731727034453,19.4070796460177,17.76666077644828,113,2.5400442477876104,5462.55,5,1.0,103,200.0,314.0,Overstocked,Overstocked: Stock 314.0 > tolerance 220,94,0,238.76,0.0,797.57,0.55,0.16,0.99,1.0,0.0,-0.01,22.6,16.2,2026-02,2026-02-10,1,0,0,797.57,0.2993593038855523,0.0,-1.0,99.0,100.0,#FF6B6B,#FFD700,Critical,70,A-Overstocked,Reduce by 94 units to 200,238.76
22119,PEACE WOODEN BLOCK LETTERS,A,Low,Stable,Volatile,1.0587575250003147,4.1450777202072535,4.388632227980579,193,6.957694300518135,5449.56,4,0.8,22,39.0,72.0,Overstocked,Overstocked: Stock 72.0 > tolerance 43,29,0,201.77,0.0,500.95,0.34,0.14,0.99,1.0,0.0,-0.01,21.0,17.4,2026-02,2026-02-10,1,0,0,500.95,0.40277472801676817,0.0,-1.0,99.0,100.0,#FF6B6B,#FFD700,Critical,80,A-Overstocked,Reduce by 29 units to 39,201.77
23172,REGENCY TEA PLATE PINK,A,Low,Stable,Volatile,1.1866946152011695,30.24561403508772,35.89230730889151,114,1.6455701754385965,5435.679999999999,4,0.8,176,297.0,376.0,Overstocked,Overstocked: Stock 376.0 > tolerance 327,49,0,80.63,0.0,618.73,0.42,0.06,0.99,1.0,0.0,-0.01,29.4,12.4,2026-02,2026-02-10,1,0,0,618.73,0.13031532332358217,0.0,-1.0,99.0,100.0,#FF6B6B,#FFD700,Critical,80,A-Overstocked,Reduce by 49 units to 297,80.63
37495,FAIRY CAKE BIRTHDAY CANDLE SET,A,Low,Stable,Volatile,1.1517866976606403,7.088785046728972,8.16476831939809,214,3.7225856697819313,5400.75,4,0.8,40,68.0,88.0,Overstocked,Overstocked: Stock 88.0 > tolerance 75,13,0,48.39,0.0,327.59,0.22,0.03,0.99,1.0,0.0,-0.01,29.4,12.4,2026-02,2026-02-10,1,0,0,327.59,0.14771513171952746,0.0,-1.0,99.0,100.0,#FF6B6B,#FFD700,Critical,80,A-Overstocked,Reduce by 13 units to 68,48.39
23312,VINTAGE CHRISTMAS GIFT SACK,A,High,Seasonal,Volatile,1.2059431329085755,15.670588235294117,18.897838270990853,85,4.135098039215687,5390.200000000001,3,0.9,50,97.0,64.0,Understocked,Understocked by 33 units,0,33,0.0,136.46,264.65,0.18,0.0,0.92,0.683,0.317,0.237,89.4,4.1,2026-02,2026-02-10,0,1,0,264.65,0.0,31.7,23.7,92.0,68.30000000000001,#45B7D1,#FFD700,Critical,100,A-Understocked,Increase by 33 units to 97,136.46
23229,VINTAGE DONKEY TAIL GAME ,A,Medium,Fashion,Volatile,1.2909069481364184,14.514285714285714,18.736592275808587,105,3.7593492063492064,5379.31,3,0.6,63,107.0,125.0,Overstocked,Overstocked: Stock 125.0 > tolerance 118,7,0,26.32,0.0,469.92,0.32,0.02,0.97,0.992,0.008,-0.022,42.4,8.6,2026-02,2026-02-10,1,0,0,469.92,0.056009533537623425,0.8,-2.1999999999999997,97.0,99.2,#FF6B6B,#FFD700,Critical,95,A-Overstocked,Reduce by 7 units to 107,26.32
22131,FOOD CONTAINER SET 3 LOVE HEART ,A,High,Perishable,Volatile,1.511095811086824,9.216828478964402,13.927510906068852,309,1.983395900755124,5359.48,3,0.9,36,64.0,83.0,Overstocked,Overstocked: Stock 83.0 > tolerance 70,13,0,25.78,0.0,164.62,0.11,0.02,0.92,0.985,0.015,-0.065,40.5,9.0,2026-02,2026-02-10,1,0,0,164.62,0.156603085894788,1.5,-6.5,92.0,98.5,#FF6B6B,#FFD700,Critical,100,A-Overstocked,Reduce by 13 units to 64,25.78
22142,CHRISTMAS CRAFT WHITE FAIRY ,A,High,Seasonal,Moderate,0.8686944789433353,28.398496240601503,24.669616894503587,133,1.471081871345029,5358.25,3,0.9,70,155.0,134.0,Understocked,Understocked by 21 units,0,21,0.0,30.89,197.12,0.14,0.0,0.92,0.837,0.163,0.083,77.4,4.7,2026-02,2026-02-10,0,1,0,197.12,0.0,16.3,8.3,92.0,83.7,#45B7D1,#FFD700,Critical,100,A-Understocked,Increase by 21 units to 155,30.89
22045,SPACEBOY GIFT WRAP,A,Low,Stable,Moderate,0.570327030395481,41.64052287581699,23.7487157558798,306,0.4197385620915033,5349.64,5,1.0,157,365.0,330.0,Understocked,Understocked by 35 units,0,35,0.0,14.69,138.51,0.09,0.0,0.99,0.964,0.036,0.026,46.1,7.9,2026-02,2026-02-10,0,1,0,138.51,0.0,3.5999999999999996,2.6,99.0,96.39999999999999,#45B7D1,#FFD700,Critical,80,A-Understocked,Increase by 35 units to 365,14.69
84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,A,Low,Stable,Volatile,1.7778872097975953,10.688372093023256,19.0027200377436,215,2.8527558139534888,5332.9400000000005,4,0.8,91,134.0,143.0,Optimal,Within A-item guidelines,0,0,0.0,0.0,407.94,0.28,0.0,0.99,0.995,0.005,-0.005,27.3,13.4,2026-02,2026-02-10,0,0,1,407.94,0.0,0.5,-0.5,99.0,99.5,#4ECDC4,#FFD700,Low,60,A-Optimal,Maintain current levels,0.0
22430,ENAMEL WATERING CAN CREAM,A,Low,Stable,Moderate,0.951027780592414,5.46,5.19261168203458,200,4.9319749999999996,5314.400000000001,5,1.0,30,57.0,30.0,Understocked,Understocked by 27 units,0,27,0.0,133.16,147.96,0.1,0.0,0.99,0.583,0.417,0.407,66.4,5.5,2026-02,2026-02-10,0,1,0,147.96,0.0,41.699999999999996,40.699999999999996,99.0,58.3,#45B7D1,#FFD700,Critical,80,A-Understocked,Increase by 27 units to 57,133.16
23311,VINTAGE CHRISTMAS STOCKING ,A,High,Seasonal,Moderate,0.7278174560766741,22.591397849462364,16.442413712011746,93,2.544758064516129,5314.349999999999,3,0.9,49,117.0,115.0,Understocked,Understocked by 2 units,0,2,0.0,5.09,292.65,0.2,0.0,0.92,0.911,0.089,0.009,71.7,5.1,2026-02,2026-02-10,0,1,0,292.65,0.0,8.9,0.8999999999999999,92.0,91.10000000000001,#45B7D1,#FFD700,Critical,100,A-Understocked,Increase by 2 units to 117,5.09
22060,LARGE CAKE STAND HANGING HEARTS,A,Low,Stable,Volatile,1.993087316486373,6.189655172413793,12.336523217562204,116,8.838706896551724,5313.0199999999995,4,0.8,59,84.0,69.0,Understocked,Understocked by 15 units,0,15,0.0,132.58,609.87,0.42,0.0,0.99,0.961,0.039,0.029,32.7,11.1,2026-02,2026-02-10,0,1,0,609.87,0.0,3.9,2.9000000000000004,99.0,96.1,#45B7D1,#FFD700,Critical,90,A-Understocked,Increase by 15 units to 84,132.58
21432,SET OF 3 CASES WOODLAND DESIGN,A,Low,Stable,Volatile,1.44352717337979,6.105263157894737,8.813113269055561,152,5.896546052631579,5304.6,4,0.8,43,67.0,66.0,Understocked,Understocked by 1 units,0,1,0.0,5.9,389.17,0.27,0.0,0.99,0.988,0.012,0.002,33.8,10.8,2026-02,2026-02-10,0,1,0,389.17,0.0,1.2,0.2,99.0,98.8,#45B7D1,#FFD700,Critical,90,A-Understocked,Increase by 1 units to 67,5.9
22899,CHILDREN'S APRON DOLLY GIRL ,A,Low,Stable,Volatile,1.485617306709528,12.082568807339449,17.950073329692184,218,2.1051146788990827,5304.05,4,0.8,86,134.0,91.0,Understocked,Understocked by 43 units,0,43,0.0,90.52,191.57,0.13,0.0,0.99,0.874,0.126,0.116,48.5,7.5,2026-02,2026-02-10,0,1,0,191.57,0.0,12.6,11.600000000000001,99.0,87.4,#45B7D1,#FFD700,Critical,90,A-Understocked,Increase by 43 units to 134,90.52
22059,CERAMIC STRAWBERRY DESIGN MUG,A,Low,Stable,Volatile,1.149656372663324,14.920318725099602,17.15323950447868,251,1.4709561752988047,5303.09,4,0.8,85,145.0,266.0,Overstocked,Overstocked: Stock 266.0 > tolerance 160,106,0,155.92,0.0,391.27,0.27,0.11,0.99,1.0,0.0,-0.01,20.5,17.8,2026-02,2026-02-10,1,0,0,391.27,0.39849720142101364,0.0,-1.0,99.0,100.0,#FF6B6B,#FFD700,Critical,80,A-Overstocked,Reduce by 106 units to 145,155.92
21584,RETROSPOT SMALL TUBE MATCHES,A,Medium,Fashion,Volatile,1.1627258829908225,13.90948275862069,16.172915622462863,232,1.6488505747126436,5300.55,3,0.6,55,97.0,135.0,Overstocked,Overstocked: Stock 135.0 > tolerance 107,28,0,46.17,0.0,222.59,0.15,0.03,0.97,0.999,0.001,-0.029,37.6,9.7,2026-02,2026-02-10,1,0,0,222.59,0.20742171705826856,0.1,-2.9000000000000004,97.0,99.9,#FF6B6B,#FFD700,Critical,95,A-Overstocked,Reduce by 28 units to 97,46.17
22174,PHOTO CUBE,A,Low,Stable,Volatile,1.3459807660088317,16.63,22.38366013872687,200,1.6910333333333332,5290.339999999999,4,0.8,109,176.0,267.0,Overstocked,Overstocked: Stock 267.0 > tolerance 194,73,0,123.45,0.0,451.51,0.31,0.08,0.99,1.0,0.0,-0.01,22.7,16.1,2026-02,2026-02-10,1,0,0,451.51,0.2734158711877921,0.0,-1.0,99.0,100.0,#FF6B6B,#FFD700,Critical,80,A-Overstocked,Reduce by 73 units to 176,123.45
22992,REVOLVER WOODEN RULER ,A,Low,Stable,Moderate,0.9571283789190883,18.805555555555557,17.999330903561745,144,1.9626157407407407,5287.139999999999,5,1.0,103,197.0,332.0,Overstocked,Overstocked: Stock 332.0 > tolerance 217,115,0,225.7,0.0,651.59,0.45,0.15,0.99,1.0,0.0,-0.01,20.7,17.7,2026-02,2026-02-10,1,0,0,651.59,0.346383461992971,0.0,-1.0,99.0,100.0,#FF6B6B,#FFD700,Critical,70,A-Overstocked,Reduce by 115 units to 197,225.7
